time; pid; rtt; vtt 
2024-06-11 13:11:10,573; 38804; 652136448.00; 4812537856.00
2024-06-11 13:11:10,577; 38804; 652136448.00; 4812537856.00
2024-06-11 13:11:10,584; 38804; 652136448.00; 4812537856.00
2024-06-11 13:11:10,592; 38804; 652136448.00; 4812537856.00
2024-06-11 13:11:10,600; 38804; 652136448.00; 4812537856.00
2024-06-11 13:11:10,605; 38804; 652136448.00; 4812537856.00
2024-06-11 13:11:10,610; 38804; 652136448.00; 4812537856.00
2024-06-11 13:11:10,616; 38804; 652136448.00; 4812537856.00
2024-06-11 13:11:10,620; 38804; 652222464.00; 4812537856.00
2024-06-11 13:11:10,625; 38804; 652222464.00; 4812537856.00
2024-06-11 13:11:10,631; 38804; 652222464.00; 4812537856.00
2024-06-11 13:11:10,635; 38804; 652222464.00; 4812537856.00
2024-06-11 13:11:10,639; 38804; 652222464.00; 4812537856.00
2024-06-11 13:11:10,645; 38804; 652222464.00; 4812537856.00
2024-06-11 13:11:10,649; 38804; 652222464.00; 4812537856.00
2024-06-11 13:11:10,658; 38804; 652320768.00; 4812537856.00
2024-06-11 13:11:10,662; 38804; 652320768.00; 4812537856.00
2024-06-11 13:11:10,673; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,679; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,683; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,705; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,711; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,715; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,720; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,724; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,728; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,736; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,740; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,755; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,760; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,775; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,781; 38804; 652529664.00; 4812537856.00
2024-06-11 13:11:10,786; 38804; 652800000.00; 4812537856.00
2024-06-11 13:11:10,792; 38804; 652800000.00; 4812537856.00
2024-06-11 13:11:10,805; 38804; 656584704.00; 4812537856.00
2024-06-11 13:11:10,809; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,815; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,825; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,829; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,835; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,841; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,854; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,862; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,869; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,875; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,882; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,886; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,890; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,894; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,899; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,903; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,908; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,912; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,916; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,925; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,933; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,940; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,946; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,951; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,956; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,960; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,964; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,968; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,972; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,976; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,980; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,984; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:10,988; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:11,007; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:11,013; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:11,028; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:11,032; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:11,036; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:11,039; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:11,043; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:11,047; 38804; 658206720.00; 4812537856.00
2024-06-11 13:11:11,056; 38804; 658747392.00; 4812537856.00
2024-06-11 13:11:11,060; 38804; 659017728.00; 4812537856.00
2024-06-11 13:11:11,066; 38804; 659017728.00; 4812537856.00
2024-06-11 13:11:11,070; 38804; 659017728.00; 4812537856.00
2024-06-11 13:11:11,074; 38804; 659017728.00; 4812537856.00
2024-06-11 13:11:11,078; 38804; 659017728.00; 4812537856.00
2024-06-11 13:11:11,082; 38804; 659017728.00; 4812537856.00
2024-06-11 13:11:11,087; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,091; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,095; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,099; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,103; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,107; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,111; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,114; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,118; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,122; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,126; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,129; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,133; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,137; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,141; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,145; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,154; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,166; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,175; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,181; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,187; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,192; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,197; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,201; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,206; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,209; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,213; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,217; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,221; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,224; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,230; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,240; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,248; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,255; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,260; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,265; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,270; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,274; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,278; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,282; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,286; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,290; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,294; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,297; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,302; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,305; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,309; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,313; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,317; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,320; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,324; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,327; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,332; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,335; 38804; 659083264.00; 4812537856.00
2024-06-11 13:11:11,339; 38804; 659173376.00; 4812537856.00
2024-06-11 13:11:11,343; 38804; 659173376.00; 4812537856.00
2024-06-11 13:11:11,347; 38804; 659234816.00; 4812537856.00
2024-06-11 13:11:11,351; 38804; 659234816.00; 4812537856.00
2024-06-11 13:11:11,356; 38804; 659234816.00; 4812537856.00
2024-06-11 13:11:11,360; 38804; 659234816.00; 4812537856.00
2024-06-11 13:11:11,365; 38804; 659234816.00; 4812537856.00
2024-06-11 13:11:11,375; 38804; 659496960.00; 4812537856.00
2024-06-11 13:11:11,382; 38804; 659685376.00; 4812537856.00
2024-06-11 13:11:11,388; 38804; 659783680.00; 4812537856.00
2024-06-11 13:11:11,394; 38804; 659767296.00; 4812537856.00
2024-06-11 13:11:11,403; 38804; 659767296.00; 4813590528.00
2024-06-11 13:11:11,407; 38804; 659767296.00; 4813590528.00
2024-06-11 13:11:11,412; 38804; 659910656.00; 4813590528.00
2024-06-11 13:11:11,417; 38804; 659910656.00; 4813590528.00
2024-06-11 13:11:11,422; 38804; 659910656.00; 4813590528.00
2024-06-11 13:11:11,428; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,435; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,439; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,443; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,448; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,452; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,456; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,467; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,471; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,476; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,480; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,484; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,488; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,499; 38804; 660176896.00; 4813590528.00
2024-06-11 13:11:11,504; 38804; 660717568.00; 4813590528.00
2024-06-11 13:11:11,515; 38804; 661258240.00; 4813590528.00
2024-06-11 13:11:11,544; 38804; 662609920.00; 4813590528.00
2024-06-11 13:11:11,553; 38804; 662609920.00; 4813590528.00
2024-06-11 13:11:11,558; 38804; 662609920.00; 4813590528.00
2024-06-11 13:11:11,569; 38804; 662769664.00; 4813590528.00
2024-06-11 13:11:11,576; 38804; 662929408.00; 4813590528.00
2024-06-11 13:11:11,580; 38804; 663187456.00; 4813590528.00
2024-06-11 13:11:11,587; 38804; 663298048.00; 4813590528.00
2024-06-11 13:11:11,594; 38804; 663392256.00; 4813590528.00
2024-06-11 13:11:11,604; 38804; 663683072.00; 4815769600.00
2024-06-11 13:11:11,614; 38804; 663846912.00; 4815769600.00
2024-06-11 13:11:11,623; 38804; 663998464.00; 4815769600.00
2024-06-11 13:11:11,629; 38804; 664154112.00; 4815769600.00
2024-06-11 13:11:11,640; 38804; 664338432.00; 4815769600.00
2024-06-11 13:11:11,647; 38804; 664338432.00; 4815769600.00
2024-06-11 13:11:11,652; 38804; 664338432.00; 4815769600.00
2024-06-11 13:11:11,664; 38804; 664469504.00; 4815769600.00
2024-06-11 13:11:11,672; 38804; 664612864.00; 4815769600.00
2024-06-11 13:11:11,680; 38804; 664805376.00; 4815769600.00
2024-06-11 13:11:11,687; 38804; 664875008.00; 4815769600.00
2024-06-11 13:11:11,694; 38804; 665112576.00; 4815769600.00
2024-06-11 13:11:11,699; 38804; 665333760.00; 4815769600.00
2024-06-11 13:11:11,704; 38804; 665546752.00; 4815769600.00
2024-06-11 13:11:11,709; 38804; 665669632.00; 4815769600.00
2024-06-11 13:11:11,722; 38804; 667406336.00; 4816822272.00
2024-06-11 13:11:11,728; 38804; 667975680.00; 4816822272.00
2024-06-11 13:11:11,734; 38804; 668065792.00; 4816822272.00
2024-06-11 13:11:11,740; 38804; 668065792.00; 4816822272.00
2024-06-11 13:11:11,745; 38804; 668680192.00; 4816822272.00
2024-06-11 13:11:11,750; 38804; 668786688.00; 4816822272.00
2024-06-11 13:11:11,756; 38804; 668897280.00; 4816822272.00
2024-06-11 13:11:11,761; 38804; 668971008.00; 4816822272.00
2024-06-11 13:11:11,766; 38804; 669048832.00; 4816822272.00
2024-06-11 13:11:11,771; 38804; 669118464.00; 4816822272.00
2024-06-11 13:11:11,779; 38804; 669278208.00; 4816822272.00
2024-06-11 13:11:11,785; 38804; 669347840.00; 4816822272.00
2024-06-11 13:11:11,790; 38804; 669560832.00; 4816822272.00
2024-06-11 13:11:11,800; 38804; 669642752.00; 4816822272.00
2024-06-11 13:11:11,806; 38804; 669724672.00; 4816822272.00
2024-06-11 13:11:11,817; 38804; 669777920.00; 4816965632.00
2024-06-11 13:11:11,824; 38804; 669847552.00; 4816965632.00
2024-06-11 13:11:11,829; 38804; 669847552.00; 4816965632.00
2024-06-11 13:11:11,834; 38804; 669962240.00; 4816965632.00
2024-06-11 13:11:11,839; 38804; 670535680.00; 4816965632.00
2024-06-11 13:11:11,844; 38804; 670605312.00; 4816965632.00
2024-06-11 13:11:11,850; 38804; 670961664.00; 4816965632.00
2024-06-11 13:11:11,861; 38804; 672448512.00; 4816965632.00
2024-06-11 13:11:11,867; 38804; 672604160.00; 4816965632.00
2024-06-11 13:11:11,886; 38804; 673767424.00; 4816965632.00
2024-06-11 13:11:11,892; 38804; 674676736.00; 4816965632.00
2024-06-11 13:11:11,897; 38804; 674746368.00; 4816965632.00
2024-06-11 13:11:11,917; 38804; 676261888.00; 4816965632.00
2024-06-11 13:11:11,925; 38804; 676261888.00; 4816965632.00
2024-06-11 13:11:11,933; 38804; 676261888.00; 4816965632.00
2024-06-11 13:11:11,949; 38804; 676917248.00; 4816965632.00
2024-06-11 13:11:11,956; 38804; 676917248.00; 4818018304.00
2024-06-11 13:11:11,962; 38804; 677007360.00; 4818018304.00
2024-06-11 13:11:11,971; 38804; 680521728.00; 4818018304.00
2024-06-11 13:11:11,979; 38804; 680521728.00; 4818018304.00
2024-06-11 13:11:11,984; 38804; 680521728.00; 4818018304.00
2024-06-11 13:11:12,000; 38804; 680726528.00; 4819070976.00
2024-06-11 13:11:12,009; 38804; 680726528.00; 4819070976.00
2024-06-11 13:11:12,024; 38804; 680726528.00; 4819070976.00
2024-06-11 13:11:12,038; 38804; 680726528.00; 4819070976.00
2024-06-11 13:11:12,051; 38804; 680726528.00; 4819070976.00
2024-06-11 13:11:12,063; 38804; 680726528.00; 4819070976.00
2024-06-11 13:11:12,076; 38804; 681267200.00; 4819070976.00
2024-06-11 13:11:12,086; 38804; 681267200.00; 4819070976.00
2024-06-11 13:11:12,092; 38804; 681267200.00; 4819070976.00
2024-06-11 13:11:12,107; 38804; 681267200.00; 4819070976.00
2024-06-11 13:11:12,119; 38804; 681267200.00; 4819070976.00
2024-06-11 13:11:12,132; 38804; 681549824.00; 4819070976.00
2024-06-11 13:11:12,140; 38804; 681549824.00; 4819070976.00
2024-06-11 13:11:12,155; 38804; 681549824.00; 4819070976.00
2024-06-11 13:11:12,166; 38804; 681549824.00; 4819070976.00
2024-06-11 13:11:12,172; 38804; 681549824.00; 4819070976.00
2024-06-11 13:11:12,177; 38804; 681820160.00; 4819070976.00
2024-06-11 13:11:12,181; 38804; 682090496.00; 4819070976.00
2024-06-11 13:11:12,186; 38804; 682360832.00; 4819070976.00
2024-06-11 13:11:12,190; 38804; 682631168.00; 4819070976.00
2024-06-11 13:11:12,195; 38804; 683171840.00; 4819070976.00
2024-06-11 13:11:12,199; 38804; 683712512.00; 4819070976.00
2024-06-11 13:11:12,203; 38804; 683712512.00; 4819070976.00
2024-06-11 13:11:12,208; 38804; 683712512.00; 4819070976.00
2024-06-11 13:11:12,213; 38804; 683712512.00; 4819070976.00
2024-06-11 13:11:12,218; 38804; 683712512.00; 4819070976.00
2024-06-11 13:11:12,223; 38804; 683712512.00; 4819070976.00
2024-06-11 13:11:12,227; 38804; 683712512.00; 4819070976.00
2024-06-11 13:11:12,259; 38804; 683888640.00; 4819070976.00
2024-06-11 13:11:12,270; 38804; 683888640.00; 4819070976.00
2024-06-11 13:11:12,282; 38804; 683888640.00; 4819070976.00
2024-06-11 13:11:12,288; 38804; 683888640.00; 4819070976.00
2024-06-11 13:11:12,301; 38804; 684158976.00; 4819070976.00
2024-06-11 13:11:12,308; 38804; 684158976.00; 4820123648.00
2024-06-11 13:11:12,318; 38804; 684158976.00; 4820123648.00
2024-06-11 13:11:12,330; 38804; 684158976.00; 4820123648.00
2024-06-11 13:11:12,342; 38804; 684158976.00; 4820123648.00
2024-06-11 13:11:12,351; 38804; 684158976.00; 4820123648.00
2024-06-11 13:11:12,360; 38804; 684158976.00; 4820123648.00
2024-06-11 13:11:12,370; 38804; 684158976.00; 4820123648.00
2024-06-11 13:11:12,377; 38804; 684965888.00; 4820123648.00
2024-06-11 13:11:12,385; 38804; 685518848.00; 4820123648.00
2024-06-11 13:11:12,393; 38804; 685518848.00; 4820123648.00
2024-06-11 13:11:12,399; 38804; 685518848.00; 4820123648.00
2024-06-11 13:11:12,409; 38804; 685518848.00; 4820123648.00
2024-06-11 13:11:12,417; 38804; 685518848.00; 4820123648.00
2024-06-11 13:11:12,421; 38804; 685518848.00; 4820123648.00
2024-06-11 13:11:12,431; 38804; 686059520.00; 4820123648.00
2024-06-11 13:11:12,438; 38804; 686329856.00; 4820123648.00
2024-06-11 13:11:12,444; 38804; 686870528.00; 4820123648.00
2024-06-11 13:11:12,449; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,458; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,466; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,473; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,479; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,485; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,490; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,494; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,499; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,503; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,507; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,511; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,515; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,519; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,523; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,527; 38804; 687411200.00; 4820123648.00
2024-06-11 13:11:12,536; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,542; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,557; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,561; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,569; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,592; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,600; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,609; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,616; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,620; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,624; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,628; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,632; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,636; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,640; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,643; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,657; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,661; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,665; 38804; 687726592.00; 4820123648.00
2024-06-11 13:11:12,676; 38804; 690466816.00; 4820123648.00
2024-06-11 13:11:12,688; 38804; 693702656.00; 4820123648.00
2024-06-11 13:11:12,697; 38804; 696401920.00; 4820123648.00
2024-06-11 13:11:12,708; 38804; 700997632.00; 4820123648.00
2024-06-11 13:11:12,713; 38804; 703700992.00; 4820123648.00
2024-06-11 13:11:12,723; 38804; 707485696.00; 4820123648.00
2024-06-11 13:11:12,730; 38804; 710459392.00; 4820123648.00
2024-06-11 13:11:12,738; 38804; 713703424.00; 4820123648.00
2024-06-11 13:11:12,746; 38804; 717217792.00; 4820123648.00
2024-06-11 13:11:12,752; 38804; 719921152.00; 4820123648.00
2024-06-11 13:11:12,759; 38804; 722624512.00; 4820123648.00
2024-06-11 13:11:12,768; 38804; 726138880.00; 4820123648.00
2024-06-11 13:11:12,773; 38804; 728129536.00; 4820123648.00
2024-06-11 13:11:12,782; 38804; 731643904.00; 4820123648.00
2024-06-11 13:11:12,788; 38804; 733536256.00; 4820123648.00
2024-06-11 13:11:12,792; 38804; 735428608.00; 4820123648.00
2024-06-11 13:11:12,797; 38804; 737591296.00; 4820123648.00
2024-06-11 13:11:12,801; 38804; 739213312.00; 4820123648.00
2024-06-11 13:11:12,806; 38804; 741105664.00; 4820123648.00
2024-06-11 13:11:12,810; 38804; 742998016.00; 4820123648.00
2024-06-11 13:11:12,815; 38804; 745160704.00; 4820123648.00
2024-06-11 13:11:12,820; 38804; 746782720.00; 4820123648.00
2024-06-11 13:11:12,824; 38804; 748675072.00; 4820123648.00
2024-06-11 13:11:12,828; 38804; 750567424.00; 4820123648.00
2024-06-11 13:11:12,832; 38804; 752189440.00; 4820123648.00
2024-06-11 13:11:12,836; 38804; 754081792.00; 4820123648.00
